colaborador_id,idade,genero,estado_civil,escolaridade,area,cargo,nivel_cargo,data_admissao,tempo_empresa_anos,salario_mensal,distancia_casa_km,horas_extras,viagens_negocio,satisfacao_trabalho,satisfacao_ambiente,equilibrio_vida_trabalho,avaliacao_desempenho,treinamentos_ultimo_ano,recebeu_promocao_5_anos,rotatividade,data_desligamento,motivo_desligamento
COL-0726,60,Feminino,Solteiro(a),Mestrado,Tecnologia,Analista de Dados,4,2025-08-09,1,11650.0,49,Sim,Nunca,3,5,1,2,3,Não,Não,,Não se aplica
COL-0727,27,Não binário,Solteiro(a),Pós-graduação,Comercial,Executivo de Contas,1,2018-02-07,7,5550.0,31,Sim,Raramente,3,1,3,2,2,Não,Não,,Não se aplica
COL-0728,28,Masculino,União estável,Mestrado,Atendimento,Assistente de Atendimento,1,2026-06-22,0,4450.0,46,Não,Frequentemente,1,2,1,3,6,Não,Não,,Não se aplica
COL-0729,39,Masculino,Casado(a),Ensino médio,Tecnologia,Desenvolvedor,2,2022-01-07,4,8400.0,7,Sim,Raramente,5,2,2,4,6,Não,Não,,Não se aplica
COL-0730,56,Não binário,União estável,Graduação,Comercial,Analista Comercial,4,2025-09-01,0,10950.0,12,Não,Raramente,4,1,2,2,1,Não,Não,,Não se aplica
COL-0731,57,Não binário,Solteiro(a),Graduação,Recursos Humanos,Business Partner,4,2015-03-08,11,11200.0,8,Sim,Raramente,3,2,3,4,5,Não,Não,,Não se aplica
COL-0732,49,Feminino,União estável,Ensino médio,Marketing,Especialista de Marketing,4,2024-07-01,1,11800.0,41,Não,Raramente,4,2,1,4,3,Não,Sim,2025-03-05 23:30:55.445,Falta de perspectiva de crescimento
COL-0733,44,Feminino,Casado(a),Ensino médio,Comercial,Analista Comercial,3,2014-05-21,11,9350.0,26,Não,Raramente,5,3,3,3,5,Sim,Não,,Não se aplica
COL-0734,55,Feminino,Divorciado(a),Graduação,Comercial,Analista Comercial,3,2019-07-24,6,8800.0,1,Não,Frequentemente,3,3,2,5,2,Não,Não,,Não se aplica
COL-0735,55,Feminino,Solteiro(a),Pós-graduação,Tecnologia,Engenheiro de Dados,5,2026-06-25,0,14150.0,3,Não,Raramente,1,1,2,3,3,Não,Não,,Não se aplica
COL-0736,54,Masculino,União estável,Ensino médio,Financeiro,Controller,4,2022-11-15,3,12100.0,24,Não,Frequentemente,2,3,1,2,6,Não,Não,,Não se aplica
COL-0737,51,Feminino,Solteiro(a),Pós-graduação,Tecnologia,Analista de Dados,3,2024-12-06,1,11150.0,22,Não,Raramente,5,1,3,2,1,Não,Não,,Não se aplica
COL-0738,58,Masculino,Casado(a),Graduação,Atendimento,Supervisor de Atendimento,5,2019-11-04,7,10500.0,27,Sim,Nunca,1,2,4,3,5,Não,Sim,2022-11-16 00:39:12.656,Qualidade de vida
COL-0739,45,Feminino,União estável,Tecnólogo,Comercial,Analista Comercial,4,2011-11-26,14,10400.0,43,Sim,Nunca,4,2,4,2,0,Não,Não,,Não se aplica
COL-0740,41,Feminino,Solteiro(a),Mestrado,Operações,Analista de Operações,2,2025-08-12,1,7700.0,43,Sim,Nunca,3,5,2,3,5,Não,Sim,2026-05-17 19:07:04.163,Mudança de cidade
COL-0741,53,Não binário,Casado(a),Pós-graduação,Tecnologia,Analista de Dados,4,2012-11-26,13,13050.0,23,Não,Frequentemente,2,2,5,3,0,Não,Sim,2023-09-04 08:23:58.787,Nova oportunidade profissional
COL-0742,29,Não binário,Solteiro(a),Graduação,Comercial,Executivo de Contas,1,2015-07-16,10,6300.0,30,Não,Raramente,2,3,3,3,3,Sim,Sim,2024-07-10 23:47:59.832,Desempenho abaixo do esperado
COL-0743,24,Feminino,Divorciado(a),Tecnólogo,Atendimento,Assistente de Atendimento,1,2021-08-02,4,4650.0,43,Não,Nunca,3,3,1,3,6,Não,Não,,Não se aplica
COL-0744,22,Masculino,Divorciado(a),Mestrado,Operações,Analista de Operações,2,2021-10-12,4,8150.0,20,Sim,Frequentemente,5,5,2,4,4,Não,Não,,Não se aplica
COL-0745,54,Masculino,União estável,Tecnólogo,Atendimento,Analista de Atendimento,4,2016-07-08,10,10350.0,10,Não,Nunca,1,2,1,4,6,Sim,Não,,Não se aplica
COL-0746,23,Masculino,União estável,Graduação,Recursos Humanos,Analista de RH,1,2021-03-20,4,5850.0,15,Sim,Raramente,3,1,1,3,0,Não,Sim,2022-06-30 13:19:10.362,Falta de perspectiva de crescimento
COL-0747,42,Masculino,Casado(a),Graduação,Atendimento,Analista de Atendimento,3,2017-11-25,9,8550.0,39,Não,Raramente,1,3,4,5,0,Não,Sim,2023-03-22 08:42:29.514,Qualidade de vida
COL-0748,31,Masculino,Solteiro(a),Graduação,Marketing,Analista de Marketing,2,2020-05-27,5,7200.0,12,Sim,Frequentemente,3,1,4,3,2,Não,Não,,Não se aplica
COL-0749,40,Masculino,Solteiro(a),Mestrado,Tecnologia,Desenvolvedor,2,2022-08-11,4,8250.0,11,Não,Raramente,1,4,2,3,3,Não,Não,,Não se aplica
COL-0750,52,Masculino,União estável,Graduação,Atendimento,Analista de Atendimento,4,2021-08-06,4,10400.0,6,Sim,Raramente,2,4,3,3,4,Não,Não,,Não se aplica
COL-0751,55,Masculino,Casado(a),Mestrado,Recursos Humanos,Business Partner,3,2017-02-23,8,8500.0,21,Não,Frequentemente,2,5,1,4,0,Não,Sim,2023-08-23 02:03:39.414,Falta de perspectiva de crescimento
COL-0752,59,Feminino,Casado(a),Ensino médio,Operações,Especialista de Processos,5,2018-11-21,7,11750.0,40,Não,Nunca,3,5,4,5,2,Sim,Não,,Não se aplica
COL-0753,43,Masculino,Casado(a),Mestrado,Marketing,Especialista de Marketing,3,2017-12-04,8,9450.0,8,Não,Frequentemente,3,3,3,5,0,Não,Não,,Não se aplica
COL-0754,57,Masculino,Casado(a),Mestrado,Comercial,Analista Comercial,4,2019-12-04,6,11250.0,29,Não,Frequentemente,5,4,4,3,4,Não,Não,,Não se aplica
COL-0755,57,Não binário,Casado(a),Graduação,Comercial,Gerente Comercial,5,2020-03-07,5,13400.0,48,Não,Frequentemente,1,2,3,3,1,Não,Não,,Não se aplica
COL-0756,25,Feminino,Casado(a),Graduação,Marketing,Analista de Marketing,1,2019-03-12,6,5950.0,24,Não,Nunca,4,2,3,4,1,Não,Não,,Não se aplica
COL-0757,58,Masculino,Casado(a),Tecnólogo,Financeiro,Especialista Financeiro,5,2019-11-16,7,13550.0,5,Não,Raramente,2,1,2,3,4,Não,Não,,Não se aplica
COL-0758,48,Feminino,Solteiro(a),Graduação,Atendimento,Analista de Atendimento,4,2025-06-22,0,8750.0,46,Sim,Raramente,4,2,1,5,3,Não,Sim,2026-07-17 11:30:45.212,Mudança de cidade
COL-0759,23,Masculino,União estável,Tecnólogo,Marketing,Analista de Marketing,1,2023-04-09,3,5350.0,20,Não,Raramente,3,3,5,3,3,Sim,Não,,Não se aplica
COL-0760,58,Feminino,Solteiro(a),Ensino médio,Tecnologia,Analista de Dados,4,2014-04-01,12,11750.0,32,Não,Nunca,1,1,3,4,3,Não,Não,,Não se aplica
COL-0761,61,Feminino,Divorciado(a),Pós-graduação,Recursos Humanos,Especialista de Pessoas,5,2015-12-15,10,12900.0,22,Não,Frequentemente,5,3,2,4,5,Sim,Não,,Não se aplica
COL-0762,41,Masculino,União estável,Graduação,Comercial,Executivo de Contas,2,2020-03-20,6,8050.0,10,Não,Nunca,3,2,5,3,2,Não,Não,,Não se aplica
COL-0763,59,Feminino,Solteiro(a),Graduação,Atendimento,Supervisor de Atendimento,5,2013-11-22,12,11150.0,30,Sim,Nunca,5,2,1,4,6,Não,Sim,2024-12-16 01:55:00.982,Mudança de cidade
COL-0764,36,Masculino,Solteiro(a),Graduação,Atendimento,Assistente de Atendimento,2,2013-02-26,12,6650.0,23,Não,Raramente,4,3,5,2,2,Não,Não,,Não se aplica
COL-0765,24,Feminino,Casado(a),Graduação,Financeiro,Analista Financeiro,1,2020-11-01,6,5950.0,37,Não,Nunca,3,1,5,2,0,Não,Sim,2024-04-03 23:56:17.426,Nova oportunidade profissional
COL-0766,30,Feminino,Solteiro(a),Ensino médio,Marketing,Analista de Marketing,2,2017-04-23,8,8450.0,38,Não,Raramente,4,2,3,4,3,Não,Não,,Não se aplica
COL-0767,50,Feminino,União estável,Tecnólogo,Financeiro,Controller,4,2014-12-22,11,11300.0,24,Não,Raramente,4,3,1,5,3,Não,Sim,2024-03-02 03:08:19.420,Nova oportunidade profissional
COL-0768,51,Feminino,Divorciado(a),Graduação,Comercial,Analista Comercial,4,2021-02-24,4,10150.0,52,Não,Frequentemente,1,4,2,3,2,Não,Não,,Não se aplica
COL-0769,29,Masculino,União estável,Pós-graduação,Atendimento,Assistente de Atendimento,2,2015-05-28,11,6300.0,28,Sim,Raramente,3,2,3,3,3,Sim,Não,,Não se aplica
COL-0770,49,Não binário,Divorciado(a),Ensino médio,Recursos Humanos,Business Partner,4,2018-07-02,7,11600.0,26,Não,Raramente,3,4,3,3,6,Não,Não,,Não se aplica
COL-0771,48,Não binário,Casado(a),Graduação,Recursos Humanos,Business Partner,3,2013-07-25,12,9200.0,51,Não,Raramente,1,3,4,3,2,Sim,Não,,Não se aplica
COL-0772,31,Não binário,Casado(a),Ensino médio,Atendimento,Analista de Atendimento,3,2025-02-13,0,7100.0,49,Não,Frequentemente,1,3,5,3,6,Não,Sim,2025-12-05 17:22:41.383,Reestruturação organizacional
COL-0773,34,Feminino,União estável,Graduação,Atendimento,Analista de Atendimento,3,2012-07-15,14,7450.0,19,Não,Frequentemente,2,3,3,2,1,Sim,Não,,Não se aplica
COL-0774,40,Feminino,Casado(a),Pós-graduação,Financeiro,Analista Financeiro,2,2012-08-17,13,8100.0,26,Sim,Nunca,2,1,4,3,6,Não,Sim,2024-07-06 07:21:43.583,Qualidade de vida
COL-0775,38,Masculino,Divorciado(a),Pós-graduação,Recursos Humanos,Business Partner,3,2013-01-04,12,8900.0,10,Não,Frequentemente,3,5,5,2,3,Não,Não,,Não se aplica
COL-0776,40,Feminino,União estável,Tecnólogo,Atendimento,Assistente de Atendimento,2,2019-03-26,7,6350.0,18,Não,Nunca,1,4,2,4,4,Não,Sim,2023-03-21 16:10:55.453,Reestruturação organizacional
COL-0777,36,Masculino,Casado(a),Pós-graduação,Operações,Coordenador de Operações,3,2019-02-12,7,9500.0,50,Sim,Nunca,3,1,4,4,2,Não,Sim,2025-12-27 13:44:29.441,Remuneração e benefícios
COL-0778,26,Feminino,Solteiro(a),Graduação,Comercial,Executivo de Contas,1,2018-02-21,7,5400.0,1,Sim,Nunca,3,1,5,3,0,Sim,Não,,Não se aplica
COL-0779,61,Feminino,Divorciado(a),Ensino médio,Comercial,Gerente Comercial,5,2012-12-08,13,12300.0,8,Não,Frequentemente,2,1,5,5,3,Não,Não,,Não se aplica
COL-0780,37,Não binário,Divorciado(a),Graduação,Tecnologia,Analista de Dados,3,2013-11-16,12,11000.0,38,Não,Nunca,1,2,3,4,0,Não,Não,,Não se aplica
COL-0781,59,Feminino,União estável,Graduação,Atendimento,Analista de Atendimento,4,2015-07-17,11,9300.0,37,Sim,Raramente,2,4,3,4,6,Não,Sim,2023-12-31 01:20:23.564,Mudança de cidade
COL-0782,30,Feminino,Divorciado(a),Mestrado,Recursos Humanos,Business Partner,3,2017-01-21,9,8600.0,20,Sim,Frequentemente,4,4,3,3,5,Não,Não,,Não se aplica
COL-0783,32,Masculino,União estável,Mestrado,Marketing,Analista de Marketing,2,2014-10-22,12,7450.0,18,Sim,Nunca,3,5,3,4,1,Sim,Não,,Não se aplica
COL-0784,48,Não binário,União estável,Mestrado,Tecnologia,Analista de Dados,3,2017-06-20,8,9850.0,10,Não,Raramente,3,3,4,4,6,Sim,Não,,Não se aplica
COL-0785,47,Masculino,Casado(a),Ensino médio,Atendimento,Analista de Atendimento,3,2018-11-01,7,7250.0,36,Sim,Raramente,3,3,5,4,3,Não,Não,,Não se aplica
COL-0786,54,Masculino,Divorciado(a),Ensino médio,Tecnologia,Engenheiro de Dados,5,2013-09-01,13,13200.0,49,Sim,Frequentemente,1,3,4,2,4,Sim,Não,,Não se aplica
COL-0787,45,Masculino,Divorciado(a),Graduação,Recursos Humanos,Business Partner,3,2016-02-04,10,8550.0,43,Sim,Frequentemente,1,5,5,3,4,Não,Não,,Não se aplica
COL-0788,26,Não binário,Solteiro(a),Graduação,Recursos Humanos,Analista de RH,2,2018-10-19,8,8000.0,45,Sim,Raramente,3,4,1,3,3,Sim,Sim,2025-04-02 09:27:31.752,Remuneração e benefícios
COL-0789,22,Feminino,Casado(a),Ensino médio,Tecnologia,Desenvolvedor,1,2023-11-18,2,6800.0,38,Não,Nunca,5,4,1,3,1,Não,Sim,2025-11-12 05:15:22.044,Remuneração e benefícios
COL-0790,42,Masculino,Solteiro(a),Graduação,Atendimento,Analista de Atendimento,4,2014-04-13,12,9700.0,38,Não,Nunca,4,5,3,3,4,Não,Sim,2022-06-26 04:26:30.315,Nova oportunidade profissional
COL-0791,46,Feminino,Casado(a),Ensino médio,Operações,Coordenador de Operações,3,2022-01-23,4,9100.0,41,Não,Raramente,5,5,1,4,6,Não,Sim,2025-06-09 20:06:30.228,Desempenho abaixo do esperado
COL-0792,55,Não binário,União estável,Ensino médio,Financeiro,Controller,4,2011-04-07,14,12200.0,44,Não,Frequentemente,3,5,5,5,6,Não,Não,,Não se aplica
COL-0793,48,Não binário,Solteiro(a),Mestrado,Operações,Coordenador de Operações,3,2013-07-20,12,8900.0,52,Sim,Frequentemente,1,2,1,4,3,Sim,Sim,2026-05-25 02:00:50.527,Qualidade de vida
COL-0794,52,Feminino,União estável,Mestrado,Marketing,Especialista de Marketing,4,2014-07-23,12,11000.0,19,Sim,Nunca,3,1,5,3,3,Não,Não,,Não se aplica
COL-0795,41,Feminino,Casado(a),Graduação,Recursos Humanos,Business Partner,3,2011-10-26,14,8400.0,4,Sim,Frequentemente,2,3,3,3,3,Não,Não,,Não se aplica
COL-0796,24,Feminino,Casado(a),Graduação,Comercial,Executivo de Contas,2,2021-07-07,5,7250.0,39,Sim,Raramente,4,5,2,4,2,Não,Não,,Não se aplica
COL-0797,51,Masculino,Casado(a),Graduação,Comercial,Analista Comercial,3,2013-02-15,12,9450.0,32,Sim,Raramente,5,2,2,3,3,Sim,Não,,Não se aplica
COL-0798,21,Feminino,Casado(a),Mestrado,Operações,Analista de Operações,1,2024-04-10,2,6400.0,28,Não,Raramente,4,5,5,4,1,Não,Não,,Não se aplica
COL-0799,44,Masculino,União estável,Pós-graduação,Atendimento,Analista de Atendimento,3,2015-04-14,10,7350.0,40,Sim,Nunca,1,5,2,4,1,Não,Não,,Não se aplica
COL-0800,41,Feminino,Solteiro(a),Tecnólogo,Marketing,Analista de Marketing,2,2014-07-25,12,6950.0,48,Não,Nunca,3,2,5,3,5,Não,Não,,Não se aplica
COL-0801,27,Não binário,Casado(a),Tecnólogo,Tecnologia,Desenvolvedor,1,2019-07-02,7,7000.0,2,Sim,Raramente,1,3,4,4,0,Não,Sim,2023-12-26 21:46:39.822,Falta de perspectiva de crescimento
COL-0802,60,Feminino,Casado(a),Pós-graduação,Operações,Especialista de Processos,5,2017-05-18,8,12250.0,35,Sim,Nunca,5,1,5,4,0,Sim,Sim,2022-01-17 07:16:21.977,Falta de perspectiva de crescimento
COL-0803,20,Masculino,União estável,Pós-graduação,Operações,Analista de Operações,2,2024-05-06,1,7400.0,24,Sim,Raramente,5,4,3,5,1,Não,Não,,Não se aplica
COL-0804,24,Feminino,Divorciado(a),Mestrado,Tecnologia,Desenvolvedor,1,2023-09-19,2,7000.0,17,Sim,Raramente,2,5,1,3,2,Sim,Não,,Não se aplica
COL-0805,36,Não binário,Solteiro(a),Mestrado,Recursos Humanos,Business Partner,3,2019-11-10,6,9900.0,38,Sim,Raramente,5,1,5,3,0,Sim,Não,,Não se aplica
COL-0806,26,Masculino,União estável,Graduação,Tecnologia,Desenvolvedor,1,2025-01-11,0,7450.0,26,Não,Raramente,3,3,3,3,4,Não,Não,,Não se aplica
COL-0807,21,Feminino,Divorciado(a),Tecnólogo,Marketing,Analista de Marketing,1,2025-06-07,1,5300.0,22,Não,Raramente,3,5,5,4,5,Não,Não,,Não se aplica
COL-0808,34,Não binário,Casado(a),Graduação,Comercial,Executivo de Contas,2,2012-10-13,13,8500.0,38,Não,Raramente,1,1,5,2,1,Sim,Não,,Não se aplica
COL-0809,42,Masculino,Solteiro(a),Pós-graduação,Operações,Coordenador de Operações,3,2016-05-06,9,9350.0,22,Não,Raramente,2,1,3,5,5,Não,Sim,2024-03-15 22:54:47.190,Remuneração e benefícios
COL-0810,48,Masculino,Solteiro(a),Mestrado,Recursos Humanos,Business Partner,4,2011-04-18,14,11500.0,41,Não,Raramente,3,2,2,5,2,Não,Sim,2026-01-29 01:56:07.495,Nova oportunidade profissional
COL-0811,55,Não binário,Casado(a),Graduação,Financeiro,Especialista Financeiro,5,2020-07-06,6,13400.0,38,Sim,Frequentemente,4,1,2,3,0,Não,Não,,Não se aplica
COL-0812,51,Feminino,Casado(a),Mestrado,Recursos Humanos,Business Partner,4,2021-09-10,4,10500.0,35,Sim,Nunca,4,3,5,3,5,Não,Não,,Não se aplica
COL-0813,61,Masculino,União estável,Pós-graduação,Financeiro,Controller,4,2013-09-28,12,10600.0,47,Sim,Frequentemente,5,4,1,4,5,Sim,Sim,2025-09-12 00:54:58.343,Nova oportunidade profissional
COL-0814,52,Feminino,Casado(a),Pós-graduação,Atendimento,Analista de Atendimento,4,2021-10-02,4,10400.0,38,Não,Frequentemente,3,2,3,4,3,Sim,Não,,Não se aplica
COL-0815,54,Masculino,União estável,Pós-graduação,Marketing,Especialista de Marketing,3,2021-05-12,5,9250.0,19,Não,Nunca,2,5,5,5,3,Não,Não,,Não se aplica
COL-0816,24,Feminino,Casado(a),Mestrado,Financeiro,Analista Financeiro,1,2021-12-09,5,6900.0,5,Sim,Frequentemente,3,3,1,3,6,Não,Não,,Não se aplica
COL-0817,23,Feminino,Divorciado(a),Tecnólogo,Atendimento,Assistente de Atendimento,2,2024-09-01,1,5500.0,41,Não,Raramente,1,4,2,4,1,Não,Sim,2025-04-09 18:34:25.118,Qualidade de vida
COL-0818,26,Feminino,Casado(a),Pós-graduação,Comercial,Executivo de Contas,1,2024-04-19,1,6250.0,21,Sim,Nunca,5,5,1,2,1,Não,Não,,Não se aplica
COL-0819,22,Feminino,Casado(a),Graduação,Operações,Analista de Operações,2,2026-07-12,0,6700.0,3,Sim,Raramente,4,4,3,5,6,Não,Não,,Não se aplica
COL-0820,58,Feminino,Solteiro(a),Graduação,Comercial,Gerente Comercial,5,2025-04-27,0,12650.0,8,Sim,Raramente,4,4,2,3,6,Não,Sim,2025-11-02 07:44:15.880,Desempenho abaixo do esperado
COL-0821,34,Feminino,União estável,Ensino médio,Operações,Analista de Operações,2,2014-06-16,12,6750.0,20,Não,Raramente,4,4,3,5,3,Não,Não,,Não se aplica
COL-0822,28,Masculino,Casado(a),Tecnólogo,Marketing,Analista de Marketing,2,2021-01-06,4,7450.0,47,Não,Raramente,4,2,2,4,5,Sim,Não,,Não se aplica
COL-0823,53,Feminino,Casado(a),Ensino médio,Tecnologia,Analista de Dados,4,2014-05-27,12,13150.0,26,Sim,Raramente,4,4,4,2,3,Não,Não,,Não se aplica
COL-0824,38,Feminino,Casado(a),Graduação,Marketing,Especialista de Marketing,3,2025-05-15,1,9850.0,52,Sim,Raramente,1,5,3,2,1,Não,Não,,Não se aplica
COL-0825,22,Feminino,Casado(a),Pós-graduação,Atendimento,Assistente de Atendimento,1,2022-04-18,4,4250.0,5,Não,Raramente,1,2,1,2,1,Sim,Não,,Não se aplica
COL-0826,23,Feminino,Solteiro(a),Graduação,Atendimento,Assistente de Atendimento,1,2025-07-22,0,4650.0,2,Não,Raramente,4,2,2,3,4,Não,Sim,2026-03-17 12:08:39.135,Mudança de cidade
COL-0827,58,Feminino,Casado(a),Tecnólogo,Financeiro,Especialista Financeiro,5,2016-02-22,10,13650.0,37,Sim,Raramente,5,5,1,3,3,Não,Não,,Não se aplica
COL-0828,61,Não binário,Casado(a),Graduação,Tecnologia,Engenheiro de Dados,5,2017-11-17,9,13550.0,47,Não,Raramente,5,2,5,4,5,Sim,Não,,Não se aplica
COL-0829,51,Masculino,Casado(a),Graduação,Financeiro,Controller,3,2016-08-27,10,9350.0,18,Não,Raramente,4,2,5,5,4,Não,Não,,Não se aplica
COL-0830,38,Masculino,Solteiro(a),Mestrado,Atendimento,Assistente de Atendimento,2,2018-03-28,7,6350.0,31,Sim,Frequentemente,1,4,3,4,6,Não,Não,,Não se aplica
COL-0831,40,Feminino,Divorciado(a),Graduação,Comercial,Executivo de Contas,2,2024-04-15,1,7200.0,8,Sim,Raramente,3,4,4,3,1,Não,Não,,Não se aplica
COL-0832,44,Não binário,Casado(a),Mestrado,Recursos Humanos,Business Partner,4,2017-07-20,8,11050.0,15,Não,Frequentemente,1,2,5,2,2,Não,Não,,Não se aplica
COL-0833,36,Feminino,União estável,Mestrado,Atendimento,Assistente de Atendimento,2,2012-06-13,14,6750.0,9,Não,Raramente,5,3,2,3,1,Sim,Não,,Não se aplica
COL-0834,37,Masculino,Casado(a),Graduação,Comercial,Executivo de Contas,2,2013-05-18,12,7250.0,9,Sim,Nunca,3,1,5,4,2,Sim,Não,,Não se aplica
COL-0835,46,Masculino,Solteiro(a),Graduação,Recursos Humanos,Business Partner,3,2012-05-10,13,10000.0,5,Não,Nunca,4,3,2,3,6,Não,Não,,Não se aplica
COL-0836,36,Masculino,Casado(a),Graduação,Recursos Humanos,Analista de RH,1,2012-03-01,13,6300.0,30,Não,Raramente,2,5,2,5,0,Não,Sim,2024-01-19 02:49:46.883,Desempenho abaixo do esperado
COL-0837,47,Não binário,União estável,Tecnólogo,Tecnologia,Analista de Dados,3,2017-09-09,8,10400.0,16,Não,Raramente,4,5,5,3,0,Não,Não,,Não se aplica
COL-0838,31,Feminino,Solteiro(a),Ensino médio,Atendimento,Assistente de Atendimento,1,2016-12-24,10,5250.0,20,Sim,Raramente,2,2,2,4,0,Não,Sim,2022-11-04 22:03:38.518,Qualidade de vida
COL-0839,46,Masculino,Divorciado(a),Ensino médio,Marketing,Especialista de Marketing,4,2012-04-01,13,10750.0,47,Não,Nunca,1,4,3,4,3,Não,Não,,Não se aplica
COL-0840,23,Não binário,Casado(a),Pós-graduação,Comercial,Executivo de Contas,2,2025-04-09,1,7750.0,14,Não,Nunca,1,3,5,5,4,Não,Não,,Não se aplica
COL-0841,38,Feminino,União estável,Tecnólogo,Operações,Analista de Operações,2,2015-01-24,11,7350.0,44,Não,Raramente,2,1,1,3,5,Não,Sim,2025-12-13 05:01:26.416,Qualidade de vida
COL-0842,20,Masculino,Solteiro(a),Ensino médio,Comercial,Executivo de Contas,1,2023-09-11,2,5850.0,34,Sim,Frequentemente,4,2,5,4,1,Sim,Não,,Não se aplica
COL-0843,28,Feminino,Solteiro(a),Tecnólogo,Tecnologia,Desenvolvedor,2,2017-08-02,8,9200.0,10,Sim,Nunca,1,5,2,5,4,Sim,Não,,Não se aplica
COL-0844,56,Feminino,Solteiro(a),Tecnólogo,Financeiro,Controller,4,2013-07-10,13,11300.0,50,Não,Frequentemente,2,4,5,4,0,Não,Sim,2024-02-26 21:00:57.866,Remuneração e benefícios
COL-0845,26,Feminino,Divorciado(a),Mestrado,Operações,Analista de Operações,1,2018-08-24,7,6500.0,48,Não,Raramente,5,4,1,2,1,Não,Sim,2025-12-22 10:32:26.934,Falta de perspectiva de crescimento
COL-0846,39,Não binário,Divorciado(a),Pós-graduação,Financeiro,Analista Financeiro,2,2026-06-07,0,7750.0,43,Sim,Raramente,4,5,4,2,3,Não,Não,,Não se aplica
COL-0847,55,Masculino,Divorciado(a),Graduação,Operações,Coordenador de Operações,3,2023-05-27,2,8350.0,36,Sim,Raramente,2,5,5,5,5,Não,Não,,Não se aplica
COL-0848,46,Masculino,União estável,Graduação,Marketing,Especialista de Marketing,4,2018-05-02,7,10400.0,12,Sim,Nunca,1,1,2,3,2,Não,Sim,2023-02-23 07:12:51.551,Desempenho abaixo do esperado
COL-0849,22,Não binário,Casado(a),Ensino médio,Comercial,Executivo de Contas,1,2024-01-05,2,5700.0,28,Não,Raramente,4,5,5,4,1,Sim,Não,,Não se aplica
COL-0850,52,Não binário,União estável,Tecnólogo,Recursos Humanos,Especialista de Pessoas,5,2024-12-10,2,12900.0,43,Não,Frequentemente,1,5,3,5,0,Não,Não,,Não se aplica
COL-0851,56,Não binário,Casado(a),Graduação,Recursos Humanos,Especialista de Pessoas,5,2022-09-17,4,12650.0,36,Não,Frequentemente,3,1,4,3,2,Sim,Não,,Não se aplica
COL-0852,23,Masculino,Casado(a),Graduação,Operações,Analista de Operações,1,2024-08-06,1,5750.0,22,Não,Raramente,4,1,1,5,6,Não,Sim,2026-01-18 10:38:13.867,Qualidade de vida
COL-0853,22,Não binário,União estável,Tecnólogo,Atendimento,Assistente de Atendimento,1,2025-05-02,0,5400.0,19,Sim,Frequentemente,1,3,4,5,0,Não,Sim,2026-03-21 09:39:58.325,Reestruturação organizacional
COL-0854,45,Feminino,Divorciado(a),Tecnólogo,Operações,Coordenador de Operações,3,2021-04-22,5,9550.0,16,Sim,Raramente,1,3,5,3,1,Não,Não,,Não se aplica
COL-0855,44,Masculino,Casado(a),Ensino médio,Comercial,Analista Comercial,4,2016-07-02,10,11350.0,26,Não,Frequentemente,4,5,1,4,0,Não,Não,,Não se aplica
